Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.1445710361003875,0.2486115804477147,1.0629316851830857,1428.714852452278,27.71598415798611,26.90827492539926,0.3933241490274667,-0.24875311292707922
0.3,0.1925393640995025,0.377354347538505,1.0585605605509878,1408.3128311634064,27.563141276041662,26.71842665265769,0.4582821182906628,-0.2657427541911603
0.4,,,,,,,0.3975702068209648,
0.5,0.1835204362869262,0.5053077301143754,1.0646820091227347,1421.8275501728058,27.395490451388888,26.653204319026774,0.3519131708890199,-0.16839273460209372
0.6,0.1192542016506195,0.633582713788917,1.055598713395979,1582.09457552433,27.265627170138888,26.59700085527389,0.2821859400719403,-0.1629317384213208
0.7,0.1127953976392746,0.7609221306309604,1.0537108806142743,1835.8002009391785,27.228091362847223,26.652457213745556,0.2065390573193629,-0.0937436596800883
0.8,0.1289084553718567,0.888378493327066,1.0397111747668386,1789.6753098964691,27.313311631944444,26.727656315192664,0.2421119216084479,-0.11320346623659122
0.9,,,,,,,0.2433718391507863,
1.0,0.1155608743429184,1.0154986366927423,1.0233131715436767,1598.3199713230133,27.266782769097222,26.71775478806495,0.233265591263771,-0.1177047169208526
1.4,,,,,,,0.2452874162793158,
1.7,0.1033859550952911,1.7320770483433623,0.7614894361575936,2004.1017162799835,26.901810980902777,27.61210778557664,0.2855873072892427,-0.18220135219395162
