Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.5109271258115768,0.23422358584011727,0.5121384184973689,16714.59634566307,113.54866265190972,65.60049014057873,0.3933241490274667,0.11760297678411014
0.3,0.4517294317483902,0.36385441051019296,0.5129801405074821,18183.976069688797,115.44998372395834,63.37735578915382,0.4582821182906628,-0.00655268654227259
0.4,0.4314045310020447,0.4618257997508512,0.5149468088812347,18037.97398424149,115.48162000868057,62.52113385108313,0.3975702068209648,0.0338343241810799
0.5,0.27566713094711304,0.5596546612318714,0.5149641082858998,17681.618040025234,114.34447211371528,61.42594572234567,0.3519131708890199,-0.07624603994190687
0.6,0.270865797996521,0.6605679696137834,0.5201333889070586,17104.717945456505,114.26617513020834,60.47637668509302,0.2821859400719403,-0.011320142075419315
0.7,0.21884369850158691,0.7602204555065867,0.5165119578793461,16630.54428011179,114.97610080295138,60.12212205766386,0.2065390573193629,0.012304641182224019
0.8,0.2022067755460739,0.8615248015880195,0.5178956862536024,16505.254962205887,115.52870334201388,60.00248480833921,0.2421119216084479,-0.039905146062374
0.9,0.21800932288169855,0.9589699344853977,0.5109960419667979,15900.143745422363,116.08342827690973,60.081296878712934,0.2433718391507863,-0.025362516269087754
1.0,0.2743999361991882,1.0579719090649795,0.5147037535041556,15983.701572537422,116.81141167534722,60.23346565654221,0.233265591263771,0.04113434493541718
1.1,0.2715488970279693,1.1567253737046794,0.5097540246029284,15687.88533693552,117.62290961371528,60.4528415374747,0.2428054518997668,0.02874344512820251
1.2,0.274643063545227,1.255025673159888,0.513571774664538,15665.282307505608,118.21610894097222,60.93351241361776,0.2446793254464863,0.0299637380987407
1.3,0.24974589794874186,1.355036305730757,0.5049746406155626,15670.975739121437,118.25495713975694,61.34119172129199,0.2518187686800956,-0.0020728707313537598
1.4,0.2478963583707809,1.4503106312121044,0.5008096084627877,16012.62754046917,118.06304144965276,61.81518186062033,0.2452874162793158,0.0026089420914650885
1.5,0.25534950196743006,1.546677669517346,0.48913175629994315,16174.629627585411,118.00957139756943,62.78234755777251,0.2496717400848865,0.005677761882543569
1.6,0.271831214427948,1.64230648711882,0.4700949964128742,16298.842829823494,118.07574110243056,64.28783541072279,0.2713073905557394,0.0005238238722086175
1.7,0.28510148823261255,1.7316823560859018,0.44428745977855655,16550.050981640816,118.34811740451389,65.6930977048271,0.2855873072892427,-0.00048581905663014346
1.8,0.2690148204565048,1.8420024966039474,0.3775776269612867,16434.891603589058,118.43649359809028,67.35290213206642,0.2907858511805534,-0.021771030724048568
1.9,0.2600095123052597,1.9566752156278722,0.1043850265080266,17295.13989830017,118.27818359375,68.69248152023432,0.289531805117925,-0.029522292812665274
