Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.20016356309254965,0.24357559960715855,0.23417369664478738,14223.540618379911,120.07483362268518,59.313983493543866,0.3933241490274667,-0.19316058593491706
0.3,0.3267219662666321,0.34883965921598054,0.23102640669667268,16292.652091830969,119.68435926649306,61.260514155261355,0.4582821182906628,-0.1315601520240307
0.4,0.3829815089702606,0.455169631557141,0.2351159908007002,16171.107879837355,120.16097764756944,61.458503421009716,0.3975702068209648,-0.014588697850704158
0.5,0.3863410850365956,0.5449353200377641,0.232318934587415,15931.939272324244,120.20702763310186,61.84063433636805,0.3519131708890199,0.03442791414757568
0.6,0.2798118939002355,0.6365331602320293,0.24349492803569328,15583.18121846517,120.47905309606482,62.00870516329436,0.2821859400719403,-0.0023740461717048356
0.7,0.27033957093954086,0.7486775342548477,0.2440843188482834,14943.754958629608,120.70104926215278,62.42092100015262,0.2065390573193629,0.06380051362017797
0.8,0.27854111790657043,0.8589982838658828,0.2448985240639319,14549.988225618998,120.90661566840276,63.203730188167356,0.2421119216084479,0.036429196298122524
0.9,0.2720906734466552,0.9559269059078194,0.24079039178347986,14345.878602226576,120.86346100983796,64.2830689934699,0.2433718391507863,0.02871883429586891
1.0,0.25233774383862806,1.0489012962592756,0.23804924037557532,14551.000418265661,121.0469017650463,65.4681831615505,0.233265591263771,0.01907215257485706
1.1,0.21846117079257965,1.1399558255065434,0.23831548320248094,14456.118862986565,121.21860098379629,66.57596249135473,0.2428054518997668,-0.024344281107187143
1.2,0.20756482705473894,1.2472396374698989,0.23856799278377616,14252.051859796047,121.45385470920138,67.55917159525507,0.2446793254464863,-0.03711449839174735
1.3,0.20629086097081498,1.3557599082027671,0.24569867764112815,14061.455564022064,121.51508246527777,68.13534672780588,0.2518187686800956,-0.04552790770928064
1.4,0.19383560121059415,1.451314416459472,0.24110626599129995,14110.248109420141,121.30786639178241,68.4775634194285,0.2452874162793158,-0.05145181506872165
1.5,0.20216077566146848,1.5455922658093308,0.24508799616181362,14007.279929439226,121.29049117476852,69.12637024665634,0.2496717400848865,-0.04751096442341801
1.6,0.23357933262983951,1.6395972414997109,0.24224636626458795,14261.251187721888,121.28787507233797,70.18557205817571,0.2713073905557394,-0.037728057925899866
1.7,0.2399843148887157,1.7498199271393708,0.23186069708141924,14850.350411891937,121.2828160264757,71.7445372719355,0.2855873072892427,-0.04560299240052701
1.8,0.25529834628105164,1.854197756447877,0.20619302369148904,15497.324745615324,121.16222800925925,73.23156844660417,0.2907858511805534,-0.035487504899501754
1.9,0.2755536697804928,1.9506086494483923,0.11384900424134381,16473.19089472294,120.88083821614583,74.38077914845724,0.289531805117925,-0.013978135337432196
