Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,,,,,,,0.3933241490274667,
0.3,0.2586067318916321,0.3188302566962229,1.0240696273741972,10059.313825845718,111.85186197916669,70.99149872126641,0.4582821182906628,-0.1996753863990307
0.4,0.2861692607402801,0.4509498353230612,1.0184203710958089,11306.357543945312,111.871962890625,71.34972387877319,0.3975702068209648,-0.11140094608068468
0.5,0.2579986751079559,0.5825212302589826,1.0173524022538118,10816.443771243095,111.97919270833331,71.06945722357852,0.3519131708890199,-0.09391449578106403
0.6,,,,,,,0.2821859400719403,
0.7,0.226270318031311,0.7124626923539112,1.0077474713145609,11891.310861706734,112.90944444444445,72.01802951560816,0.2065390573193629,0.019731260711948112
0.8,0.1978316158056259,0.8403210564233561,0.9895558289974116,12443.356669664385,113.39333116319445,72.5629762663145,0.2421119216084479,-0.04428030580282202
0.9,0.1916300356388092,0.9685229489391084,0.9920105679745216,12691.224635601044,114.43562934027776,73.65855533872546,0.2433718391507863,-0.0517418035119771
1.0,,,,,,,0.233265591263771,
1.1,0.1579144448041916,1.1006936913770993,0.9686365644692452,13046.101839542387,115.036923828125,74.55070965834125,0.2428054518997668,-0.0848910070955752
1.2,0.1276526302099228,1.222215051979545,0.9513048477216244,13891.238920927048,115.51315755208331,75.73733328103528,0.2446793254464863,-0.1170266952365635
1.3,0.13307686150074,1.3470108964957344,0.9270948607877212,13934.32009279728,115.59625325520834,76.28847093309633,0.2518187686800956,-0.11874190717935562
1.4,0.1564267873764038,1.4673116347464057,0.885796768382583,13031.241886019709,115.48459418402778,76.66610862299147,0.2452874162793158,-0.08886062890291199
1.5,0.1468808650970459,1.5811730419077734,0.8384579121084709,14354.691799759865,116.12696723090278,77.93649400118967,0.2496717400848865,-0.10279087498784059
1.6,0.1633119583129882,1.6861100185810152,0.7684825550336334,15304.85831785202,116.59261501736113,78.6612637748995,0.2713073905557394,-0.10799543224275118
1.7,0.1583044230937957,1.7822760561995874,0.6718834558794573,15718.054281115532,116.85562391493056,79.42107232766097,0.2855873072892427,-0.127282884195447
1.8,0.1904980093240738,1.8704020663513792,0.3703998788210229,17375.49408197403,117.13718641493055,79.96006645229662,0.2907858511805534,-0.1002878418564796
1.9,0.2048186212778091,1.9999853817682425,0.0002320354247267,19323.12062585354,116.70023763020832,79.72362689048359,0.289531805117925,-0.08471318384011589
