Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.4397172927856445,0.274931706727602,0.6479529654926451,6690.830848097801,123.67354600694443,58.042761052201456,0.3933241490274667,0.04639314375817777
0.3,0.564578652381897,0.3568742048458517,0.6473468038954698,7814.970019698143,125.41819227430555,59.13043238983866,0.4582821182906628,0.10629653409123418
0.4,0.4004855751991272,0.4376984082346313,0.6458431308477754,8891.407740831375,126.18113064236113,59.8555619442568,0.3975702068209648,0.0029153683781624196
0.5,0.30026833713054657,0.5569868339360761,0.6526695365384818,10370.07025295496,123.90997233072918,63.66211822609368,0.3519131708890199,-0.05164483375847334
0.6,0.2595440149307251,0.6784168305900358,0.6528370577169961,11438.857655525208,117.57126627604168,71.33750375652023,0.2821859400719403,-0.022641925141215213
0.7,0.2358115762472152,0.7585174315068051,0.6554079017825059,12081.776482582092,116.22258029513888,71.15337366167186,0.2065390573193629,0.029272518927852292
0.8,0.2185859680175781,0.8412931688352485,0.6475185879674797,13378.81723833084,115.28608289930555,70.1474756911793,0.2421119216084479,-0.023525953590869814
0.9,0.2458989918231964,0.92546494729656,0.6482734777181305,15329.25495994091,114.19083441840276,69.61936387922772,0.2433718391507863,0.0025271526724101046
1.0,0.23979503661394114,1.048312912431025,0.6417403574068181,15688.634681165218,114.45360839843751,68.62842360192765,0.233265591263771,0.006529445350170138
1.1,0.2398831248283386,1.1686392325872723,0.6428053016857409,17039.13128066063,115.39034288194443,67.9688799256361,0.2428054518997668,-0.002922327071428199
1.2,0.2176699489355087,1.2496023091777506,0.6354769331479619,17679.221678733826,115.82848524305555,67.7583877550885,0.2446793254464863,-0.027009376510977595
1.3,0.2171714603900909,1.3300756750043434,0.6292987632381486,18172.206518173218,116.05864366319445,67.71452121377119,0.2518187686800956,-0.03464730829000473
1.4,0.21821617335081095,1.458613786850525,0.6177918035321364,18429.8877581954,116.00422688802084,67.77040356394244,0.2452874162793158,-0.02707124292850485
1.5,0.2753244936466217,1.576283243384795,0.5963969330621157,19337.784289479256,116.46687391493056,68.660495461905,0.2496717400848865,0.025652753561735214
1.6,0.2788946330547333,1.6492647654355244,0.5779467963754459,18817.27462351322,116.62404730902776,69.29104790351245,0.2713073905557394,0.007587242498993896
1.7,0.30874778330326075,1.7566393322543763,0.5197709018512041,19263.578227341175,117.4274560546875,70.64418652144053,0.2855873072892427,0.02316047601401805
1.8,0.336167573928833,1.8552502691344377,0.4448307307164576,20857.95498263836,117.71566948784722,71.5613659698701,0.2907858511805534,0.04538172274827962
1.9,0.2992929518222809,1.95688717998836,0.1221472626715414,22040.792640209198,117.76167751736111,72.08333532866837,0.289531805117925,0.009761146704355905
