Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.5987228751182556,0.2310112294113444,0.92415417511479,17470.92554104328,113.79938802083332,68.09162023891828,0.3933241490274667,0.2053987260907889
0.3,0.4979248046875,0.3478474467354211,0.9270992360320004,18658.132818579677,114.60892469618057,68.58723037045561,0.4582821182906628,0.03964268639683721
0.4,0.4125893115997314,0.4677754200762687,0.9269759122211072,18669.491121292114,114.97224717881944,68.99567831810214,0.3975702068209648,0.015019104778766612
0.5,0.2709622383117676,0.5865631713400095,0.9244553116708412,17373.9091796875,115.23060112847222,69.32690058040772,0.3519131708890199,-0.08095093257725233
0.6,,,,,,,0.2821859400719403,
0.7,0.2331820875406265,0.7065934723031617,0.9226635312097212,16735.41258609295,115.76626302083334,70.12319877194703,0.2065390573193629,0.026643030221263603
0.8,0.2175036817789077,0.8221798308119479,0.914438734204174,16876.744748950005,116.70674153645834,70.00165149420768,0.2421119216084479,-0.02460823982954022
0.9,0.2206781655550003,0.934272431930624,0.9099162428021708,16335.145555973051,117.29725151909722,70.8398393023569,0.2433718391507863,-0.022693673595786
1.0,0.2837813794612884,1.0475125642422864,0.8966795169546984,17071.250236272812,117.88642686631944,71.56936960702333,0.233265591263771,0.0505157881975174
1.1,0.2537222802639007,1.1615055354894743,0.8910544304183378,17546.262431025505,118.43300672743057,72.77714139724728,0.2428054518997668,0.010916828364133907
1.2,0.2440025210380554,1.2723921324881335,0.8743609124635378,17319.714098095894,118.47368272569445,73.22314738502149,0.2446793254464863,-0.0006768044084309033
1.3,0.2656899094581604,1.38158301460289,0.8569738836513245,15826.2439763546,118.31305989583332,74.11542369358095,0.2518187686800956,0.013871140778064783
1.4,0.2990028262138366,1.4896482928722972,0.8249841825030808,17424.373036623,117.984169921875,74.91060875788773,0.2452874162793158,0.053715409934520814
1.5,0.2898237407207489,1.59840062803432,0.7826241311510164,16761.59634912014,118.3999490017361,76.32576345814907,0.2496717400848865,0.04015200063586241
1.6,0.2965014576911926,1.699507627987023,0.7225954081204454,17967.8116389513,118.65834309895833,77.18813936575135,0.2713073905557394,0.025194067135453246
1.7,0.3112174570560455,1.7939633324899344,0.6328531925860548,18419.843162178997,118.77008897569443,78.18721229892789,0.2855873072892427,0.02563014976680278
1.8,0.2909808456897735,1.8779085283590005,0.3558748957059956,19111.47266805172,118.70523654513887,78.94193203574672,0.2907858511805534,0.0001949945092201144
1.9,,,,,,,0.289531805117925,
