Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.3,0.21599163860082626,0.3503398552501231,0.42753690448601833,13896.715582847595,120.29911349826389,65.63177764416281,0.4582821182906628,-0.24229047968983652
0.4,0.22822504490613935,0.46302084019705014,0.4302848998679528,15482.20712429285,123.48845974392361,66.68150788663695,0.3975702068209648,-0.16934516191482543
0.5,0.3054900765419006,0.5505511574047122,0.4311402080717652,15935.708173513412,125.28419053819444,67.31878215834226,0.3519131708890199,-0.04642309434711933
0.6,0.3004174828529358,0.6351578282608179,0.4347264234116117,17163.2413443923,126.86139702690971,68.55633906474085,0.2821859400719403,0.01823154278099548
0.7,0.2680509239435196,0.745748406066382,0.4360655427810659,18635.462294518948,126.94386284722222,70.22049335245129,0.2065390573193629,0.0615118666241567
0.8,0.25814795494079584,0.8582247357687002,0.4306763878111542,20033.515235960484,126.09455186631945,72.1462153409957,0.2421119216084479,0.016036033332347932
0.9,0.21059250831603998,0.9710445939173261,0.4309158727830932,21262.829547166824,125.28713270399304,74.00050402835711,0.2433718391507863,-0.03277933083474632
1.0,0.2266124486923217,1.057153288086544,0.4241542582189169,21287.035615444183,124.45133355034724,75.20069599556624,0.233265591263771,-0.006653142571449305
1.1,0.2025767266750335,1.1404077725050548,0.42724607111229335,22374.74837642908,123.74176215277777,76.68964042718676,0.2428054518997668,-0.04022872522473328
1.2,0.19411728531122205,1.2528658294176758,0.4256595873851259,23821.863766610622,121.70361056857641,80.94811112232242,0.2446793254464863,-0.05056204013526425
1.3,0.1997759342193603,1.345161690178375,0.4225980661668613,24627.76475274563,118.73509874131943,87.46271640902678,0.2518187686800956,-0.05204283446073532
1.4,0.1769492477178573,1.4293809778928992,0.42153803061889855,25662.636890411377,117.02494357638889,89.90142246835879,0.2452874162793158,-0.0683381685614585
1.5,0.18480965495109555,1.5411373596811464,0.4106259140835824,26357.89024078846,116.84418294270834,91.0189958404808,0.2496717400848865,-0.06486208513379094
1.6,0.2004267498850822,1.6600603295886467,0.3952911140666927,27369.268487215042,117.66526475694445,91.2940466951241,0.2713073905557394,-0.07088064067065719
1.7,0.20031154900789255,1.7661521465707533,0.36085608201526886,28079.112673521042,118.69579698350695,91.84864657628228,0.2855873072892427,-0.08527575828135014
1.8,0.19133438169956207,1.8643574275195363,0.3106268917664863,29306.619374275208,119.33192979600693,91.78303887583567,0.2907858511805534,-0.09945146948099132
1.9,0.21566036343574518,1.9674707797809945,0.0780987251579975,31147.46565246582,119.93871636284723,91.42484150848706,0.289531805117925,-0.0738714416821798
