Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.26139872521162033,0.2652800192095261,0.39246832502976864,34654.19631665945,106.92665418836805,80.10880822822827,0.3933241490274667,-0.13192542381584638
0.3,0.2939206287264824,0.3695116662004548,0.39523132070079536,36080.753274440765,107.15607584635416,79.50576186721997,0.4582821182906628,-0.1643614895641804
0.4,0.3347525596618652,0.4474780052805878,0.3965531435847628,35383.78210687637,107.85815104166667,79.1132153857307,0.3975702068209648,-0.0628176471590996
0.5,0.27742429077625275,0.5277101702831771,0.3981560978208699,35466.20791000128,108.31721571180555,79.26678334346309,0.3519131708890199,-0.07448888011276716
0.6,0.279388427734375,0.6337946781494047,0.4005250901034639,35981.35570216179,108.43056640625,80.08544358812503,0.2821859400719403,-0.002797512337565311
0.7,0.25781467556953425,0.7408366801957671,0.39977828332092535,35973.48564398289,108.54129720052083,81.65032448394155,0.2065390573193629,0.05127561825017135
0.8,0.241651251912117,0.8453497281480332,0.39685404799139035,35297.925122737885,108.35482042100695,82.97766684735251,0.2421119216084479,-0.0004606696963309065
0.9,0.1867491900920868,0.9486860084437978,0.39444863842367195,34664.15200328827,108.57291178385418,84.39689889029111,0.2433718391507863,-0.056622649058699515
1.0,0.20283038914203638,1.054112695880925,0.3903620391491128,34719.45499891043,108.87102647569444,85.62090152077835,0.233265591263771,-0.030435202121734617
1.1,0.2347675487399101,1.1578729048976655,0.39038611805243373,34036.43566554785,109.82698350694443,86.93445502608942,0.2428054518997668,-0.008037903159856696
1.2,0.19089207798242563,1.2628939364035143,0.3915836751718065,33557.338126420975,110.10551215277778,87.80827010314776,0.2446793254464863,-0.05378724746406066
1.3,0.15717402845621106,1.366723582021104,0.3886289264327948,32473.34466379881,110.36298556857639,88.69154185580874,0.2518187686800956,-0.09464474022388455
1.4,0.1477457731962204,1.4700086985057164,0.384968209977,31982.006566166878,110.51052354600694,88.86989471343855,0.2452874162793158,-0.0975416430830954
1.5,0.1869290247559547,1.5724386484324984,0.37678858789389547,31177.066319048405,111.604130859375,89.44610487050421,0.2496717400848865,-0.0627427153289318
1.6,0.15222581475973124,1.6718755154068743,0.36556503276502417,30726.828735291958,112.67328125,90.00205185736773,0.2713073905557394,-0.11908157579600814
1.7,0.14445734024047852,1.7677162973688358,0.3368931644161748,31256.217077493668,113.818740234375,90.69511010647366,0.2855873072892427,-0.14112996704876418
1.8,0.14782744646072385,1.8544608846195174,0.30435875049649297,31551.927757024765,115.01188802083334,91.06099772108371,0.2907858511805534,-0.14295840471982954
1.9,0.10862281421820319,1.9558675583232545,0.12879406607497004,32147.233737428982,115.42089916087963,91.1227404117616,0.289531805117925,-0.1809089908997218
