Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.3566653827826182,0.25562102257557134,0.27535933794799367,42078.49645360311,99.15426576967593,105.83093644894922,0.3933241490274667,-0.036658766244848484
0.3,0.42112456758817035,0.36228051422427177,0.2756892588459759,38904.90517401695,101.30078884548611,103.06093627056481,0.4582821182906628,-0.03715755070249244
0.4,0.40776546299457544,0.45270402313399505,0.27837702512079254,36112.303693175316,102.3994097222222,100.32260527963273,0.3975702068209648,0.010195256173610667
0.5,0.3143795679012934,0.5437853524728186,0.2772264693055502,35290.04279939333,103.61249421296297,98.35053737883133,0.3519131708890199,-0.03753360298772651
0.6,0.21644821266333258,0.6514729930884829,0.28162730105969463,34647.17193118731,106.0808640769676,96.81249996786094,0.2821859400719403,-0.06573772740860773
0.7,0.23537349700927732,0.7614508233462001,0.28146776917268135,32868.90886553129,105.93569155092592,94.2365206081739,0.2065390573193629,0.02883443968991442
0.8,0.2502564638853073,0.8529438995462012,0.279534911686493,31511.422868311405,105.07627387152777,91.87934546640554,0.2421119216084479,0.008144542276859401
0.9,0.12225618461767827,0.9425024964102556,0.2765687462522917,30886.832120458286,104.88365451388889,91.08901677653837,0.2433718391507863,-0.12111565453310803
1.0,0.08589680492877956,1.0510477399557103,0.2718195301653705,30526.186057766277,106.50471100983798,91.16441799001596,0.233265591263771,-0.14736878633499145
1.1,0.09810668478409446,1.156174753641803,0.26989952188010186,31122.735382080078,108.83664171006944,90.90432047344335,0.2428054518997668,-0.14469876711567234
1.3,0.03339073807001113,1.364504047165881,0.27252937041937675,31709.57670688629,110.37288411458333,89.35012037175015,0.2518187686800956,-0.21842803061008448
1.4,0.1292799562215805,1.451472780636848,0.27159926365658615,31687.43506681919,110.43023111979167,88.86576425549958,0.2452874162793158,-0.1160074600577353
1.5,0.07772723337014513,1.5383830411807844,0.2701716564108758,32415.72261095047,109.99472475405094,89.32347333535516,0.2496717400848865,-0.17194450671474137
1.9,0.05542754083871839,1.950496819975445,0.12508674983718335,35270.958080387114,113.45247417534722,91.31179707903217,0.289531805117925,-0.23410426427920658
