Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.07204432040452954,0.25047540499683185,0.4801745534427539,31503.641393065453,116.47901909722222,85.36682006405927,0.3933241490274667,-0.32127982862293714
0.3,0.2602954506874084,0.3423144460151004,0.4823493106159905,33451.01728653908,116.99759331597222,85.41810806787015,0.4582821182906628,-0.1979866676032544
0.4,0.32685278356075287,0.4368578599085587,0.4841944272287581,33283.35059350729,117.25940646701389,84.0013715885799,0.3975702068209648,-0.07071742326021191
0.5,0.39004452526569366,0.5641278401497527,0.4870248434384996,31828.123111784458,116.41387586805556,82.10262575313095,0.3519131708890199,0.038131354376673754
0.6,0.3719062209129333,0.6584848715882994,0.4908387694021111,32404.634257674217,115.52691297743056,80.92528952504698,0.2821859400719403,0.08972028084099298
0.7,0.25279510021209717,0.7527505390783599,0.48668587323025203,31545.62712198496,115.42952799479167,80.41532695193604,0.2065390573193629,0.04625604289273427
0.8,0.2664526998996734,0.8483464656583786,0.4868629447544947,30116.13766372204,115.10116644965278,79.46594358251117,0.2421119216084479,0.024340778291225496
0.9,0.20199823379516602,0.9523807665205775,0.4834108296102434,28953.878654122353,116.38950141059028,79.89307552645724,0.2433718391507863,-0.04137360535562029
1.0,0.195901557803154,1.0462334689634805,0.4832896745244399,29005.422808408737,117.12407118055556,80.1905046575666,0.233265591263771,-0.03736403346061701
1.1,0.2018945813179016,1.1396074243163161,0.4790178250848431,27426.713614642616,118.02756456163195,80.54288695728513,0.2428054518997668,-0.04091087058186518
1.2,0.20377460122108454,1.2645311783603859,0.48447714877504494,27392.59378248453,119.22594184027778,80.97516441912188,0.2446793254464863,-0.040904724225401756
1.3,0.1610561609268188,1.3586396998590504,0.4782380601841746,26897.705872535706,119.69396267361113,81.16181901971807,0.2518187686800956,-0.09076260775327682
1.4,0.15999251604080195,1.4535778060099689,0.4736553352108568,25380.225037276745,119.8425710720486,81.45272005226803,0.2452874162793158,-0.08529490023851385
1.5,0.1711997240781784,1.546176995079642,0.464284190481041,25494.89765584469,120.17888888888888,82.07058149335788,0.2496717400848865,-0.07847201600670808
1.6,0.24330974370241165,1.6374568887331755,0.4522652818201765,24856.89051502943,120.78834526909722,82.88356215189299,0.2713073905557394,-0.02799764685332773
1.7,0.3963994979858398,1.753299066297723,0.4156235888150886,24317.09449058771,121.57578233506943,83.91384626827914,0.2855873072892427,0.11081219069659709
1.8,0.3634643107652664,1.8587842266618817,0.3541472623148554,24905.276774704456,122.05720106336805,84.60657448581031,0.2907858511805534,0.07267845958471303
1.9,0.3728059977293014,1.9649600984765954,0.09332403643809505,26333.599711477757,122.36372504340278,84.73414639298875,0.289531805117925,0.08327419261137642
