Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.2696139812469482,0.2591805620085914,0.8304960728091675,6445.1954135894775,119.06077799479166,54.16473085208319,0.3933241490274667,-0.12371016778051852
0.3,0.4833435416221618,0.3675455140290331,0.8324266886011328,6852.398511052132,119.67989691840278,54.68937875043476,0.4582821182906628,0.025061423331499022
0.4,0.3261640965938568,0.4718173611572958,0.8322755861638007,7794.853479027748,119.64693359375,55.24719442055386,0.3975702068209648,-0.07140611022710797
0.5,0.2313536256551742,0.5766812466717486,0.8345548820133373,8419.009896278381,119.2726095920139,56.86903585908389,0.3519131708890199,-0.12055954523384571
0.6,0.2556222677230835,0.6820860067612393,0.8282059534590552,9021.446406126022,119.14949327256944,58.028731261287845,0.2821859400719403,-0.026563672348856815
0.7,0.2134591341018676,0.788908735331235,0.8290313852595769,8939.186518907547,119.83014973958332,59.631342856013234,0.2065390573193629,0.006920076782504697
0.8,0.2822456359863281,0.897587979334469,0.8193838785155229,9346.850513100624,119.72939453125,61.1328752854276,0.2421119216084479,0.040133714377880214
0.9,,,,,,,0.2433718391507863,
1.0,0.2531218230724334,1.0073635907195366,0.8167039034360299,9575.904339551926,119.68200737847222,63.04125875155879,0.233265591263771,0.019856231808662417
1.1,0.2030746340751648,1.1143909745341412,0.8049528147414706,9711.887092232704,119.91902669270831,64.61606198967841,0.2428054518997668,-0.039730817824602
1.2,0.2108475118875503,1.2172813987612936,0.7976895014547173,9896.882040858269,120.47396809895834,66.15523093058411,0.2446793254464863,-0.033831813558936
1.3,0.2542311251163482,1.318739236276183,0.7852476586262036,10184.90642607212,121.44643337673612,67.32034618000722,0.2518187686800956,0.002412356436252594
1.4,0.2497215867042541,1.4218854795590965,0.7666574540644931,9651.727713227272,122.51813042534722,68.57974458880571,0.2452874162793158,0.004434170424938294
1.5,0.2497215867042541,1.5218230209711765,0.7379978091442498,10531.891269207,123.79317816840278,70.31440165693826,0.2496717400848865,4.984661936760504e-05
1.6,0.2820972800254822,1.6182083320661154,0.7010359841584703,10428.487163901327,124.11799262152778,71.78128525891435,0.2713073905557394,0.010789889469742797
1.7,0.27501390874385834,1.7531894295595396,0.6128012241209675,11640.47200113535,124.04758789062501,73.93267567964647,0.2855873072892427,-0.01057339854538436
1.8,0.2372223287820816,1.8740127695955515,0.319936065704796,12297.718817949297,123.90802083333334,75.27310815494887,0.2907858511805534,-0.053563522398471786
1.9,0.2494929432868957,1.999992690884121,0.0001160177123633,15263.00935459137,123.53415473090278,75.61219116457657,0.289531805117925,-0.04003886183102928
