Distance_interval,Confidence,Distance,Velocity,Length,Brightness,Contrast,Average_confidence,Confidence_deviation
0.2,0.5547720193862915,0.2368000491874262,1.0471639948933855,12560.828550338743,117.51641167534724,57.13191139298566,0.3933241490274667,0.1614478703588248
0.3,0.3853168189525604,0.3724718581314057,1.047355480742855,14222.927298784256,118.63225694444444,56.91873725550003,0.4582821182906628,-0.07296529933810236
0.4,,,,,,,0.3975702068209648,
0.5,0.2607657611370086,0.5066672256678493,1.0431421240546648,14835.963871955872,118.78656684027776,56.95127968420149,0.3519131708890199,-0.0911474097520113
0.6,0.2225311547517776,0.6425802354358321,1.0383893982057149,15408.917193055153,118.56374891493056,58.18401888566661,0.2821859400719403,-0.05965478532016272
0.7,0.2160942405462265,0.7788806283453962,1.030670635975695,15161.567785024645,118.63903211805555,59.88677536600278,0.2065390573193629,0.009555183226863606
0.8,,,,,,,0.2421119216084479,
0.9,0.1898212730884552,0.9146693831434378,1.0130143282613524,14837.39115869999,118.5855078125,61.68458801673735,0.2433718391507863,-0.053550566062331106
1.0,0.2026009112596511,1.047249436070646,0.9969597871685116,15208.719148159027,119.88923828125,63.99505144648671,0.233265591263771,-0.0306646800041199
1.1,0.2175036817789077,1.1768985335304194,0.9823043577501644,14214.621611595154,121.10560004340276,65.84763461492824,0.2428054518997668,-0.0253017701208591
1.2,,,,,,,0.2446793254464863,
1.3,0.2014987766742706,1.3013435404844218,0.957515597713126,15704.25825202465,122.08189995659724,67.54692296849194,0.2518187686800956,-0.050319992005825015
1.4,0.183447316288948,1.4243778880737985,0.922747718170978,15353.045048594477,122.39517469618056,68.89658692777088,0.2452874162793158,-0.0618400999903678
1.5,0.1670827120542526,1.5476242000236626,0.870837179602885,15549.686747431757,123.185830078125,70.57716725536537,0.2496717400848865,-0.0825890280306339
1.6,0.2042625099420547,1.662326155511103,0.800379011104932,17562.747706651688,123.60330186631944,72.37944478095508,0.2713073905557394,-0.06704488061368469
1.7,0.2503625154495239,1.767131568098525,0.7009973077858065,19689.608872413635,123.98405924479168,74.62481658784331,0.2855873072892427,-0.03522479183971877
1.8,0.1989964693784713,1.86209160159708,0.3845534798849914,21060.64665853977,122.83623263888887,75.79719355450712,0.2907858511805534,-0.0917893818020821
1.9,0.1942149549722671,1.9999853817682425,0.0002320354247267,24573.31691992283,121.09249782986112,76.45210610790164,0.289531805117925,-0.09531685014565788
